match_id,temporada,fecha,jornada,round_type,round_id,week_id,equipo_local,equipo_visitante,club_local_id,club_visitante_id,pts_local,pts_visitante,ganador,entrenador_local,entrenador_visitante,loc_asistencias,loc_faltas_cometidas,loc_perdidas,loc_reb_defensivos,loc_reb_ofensivos,loc_reb_totales,loc_recuperaciones,loc_t2_anotados,loc_t2_intentados,loc_t2_pct,loc_t3_anotados,loc_t3_intentados,loc_t3_pct,loc_tapones_contra,loc_tapones_favor,loc_tl_anotados,loc_tl_intentados,loc_tl_pct,loc_valoracion,vis_asistencias,vis_faltas_cometidas,vis_perdidas,vis_reb_defensivos,vis_reb_ofensivos,vis_reb_totales,vis_recuperaciones,vis_t2_anotados,vis_t2_intentados,vis_t2_pct,vis_t3_anotados,vis_t3_intentados,vis_t3_pct,vis_tapones_contra,vis_tapones_favor,vis_tl_anotados,vis_tl_intentados,vis_tl_pct,vis_valoracion
102724,2021-22,2022-03-06T19:00:00Z,23,LR,5419,159,Casademont Zaragoza,Gran Canaria,16,5,76,86,visitante,Jaume Ponsarnau,Porfirio Fisac,13,15,14,19,3,22,7,18,33,0.5455,8,19,0.4211,3,1,16,20,0.8,78,18,21,13,22,13,35,8,24,49,0.4898,11,26,0.4231,1,3,5,6,0.8333,89
102725,2021-22,2022-03-06T17:30:00Z,23,LR,5419,159,Real Madrid,Bitci Baskonia,9,3,72,80,visitante,Pablo Laso,Neven Spahija,16,21,10,23,4,27,7,18,33,0.5455,4,24,0.1667,3,5,24,26,0.9231,75,15,19,9,25,8,33,5,21,43,0.4884,9,23,0.3913,5,3,11,14,0.7857,85
102726,2021-22,2022-03-06T11:30:00Z,23,LR,5419,159,Coosur Real Betis,Hereda San Pablo Burgos,15,549,71,74,visitante,Luis Casimiro,Paco Olmos,20,17,12,23,13,36,8,10,22,0.4545,11,35,0.3143,5,1,18,20,0.9,83,14,19,12,22,10,32,8,18,33,0.5455,10,24,0.4167,1,5,8,15,0.5333,82
102727,2021-22,2022-03-06T12:00:00Z,23,LR,5419,159,Lenovo Tenerife,Monbus Obradoiro,28,57,86,83,local,Txus Vidorreta,Moncho Fernández,12,18,9,21,10,31,3,22,39,0.5641,9,20,0.45,2,0,15,19,0.7895,94,21,23,9,17,12,29,6,20,33,0.6061,9,28,0.3214,0,2,16,23,0.6957,88
102728,2021-22,2022-03-06T16:00:00Z,23,LR,5419,159,Surne Bilbao Basket,Joventut Badalona,4,8,71,77,visitante,Álex Mumbrú,Carles Duran,10,17,7,19,6,25,5,20,44,0.4545,6,21,0.2857,2,2,13,17,0.7647,63,17,19,11,29,5,34,6,22,39,0.5641,7,19,0.3684,2,2,12,15,0.8,89
102729,2021-22,2022-03-08T19:30:00Z,23,LR,5419,160,Urbas Fuenlabrada,Barça,17,2,69,86,visitante,Josep Mª Raventós,Sarunas Jasikevicius ,18,19,12,14,7,21,10,23,45,0.5111,4,16,0.25,2,3,11,17,0.6471,67,23,19,19,24,10,34,7,22,37,0.5946,10,23,0.4348,2,2,12,15,0.8,100
102730,2021-22,2022-03-05T17:00:00Z,23,LR,5419,159,Unicaja,UCAM Murcia,14,12,87,88,visitante,Ibon Navarro,Sito Alonso,14,23,10,18,9,27,6,26,51,0.5098,7,23,0.3043,1,4,14,20,0.7,79,13,22,19,29,14,43,7,24,44,0.5455,9,25,0.36,4,1,13,18,0.7222,88
102731,2021-22,2022-03-14T19:30:00Z,23,LR,5419,161,Valencia Basket,BAXI Manresa,13,10,90,85,local,Joan Peñarroya,Pedro Martínez,18,19,18,22,11,33,6,19,31,0.6129,11,30,0.3667,3,4,19,30,0.6333,99,13,30,13,19,11,30,6,26,45,0.5778,6,26,0.2308,4,3,15,19,0.7895,66
102732,2021-22,2022-03-06T16:00:00Z,23,LR,5419,159,MoraBanc Andorra,Río Breogán,22,25,79,86,visitante,David Eudal,Veljko Mrsic,14,26,12,28,10,38,5,24,36,0.6667,7,28,0.25,1,2,10,16,0.625,79,18,20,9,25,10,35,9,23,43,0.5349,7,23,0.3043,2,1,19,27,0.7037,99
102733,2021-22,2022-02-16T20:30:00Z,22,LR,5420,157,Hereda San Pablo Burgos,Surne Bilbao Basket,549,4,104,97,local,Paco Olmos,Álex Mumbrú,14,23,14,29,15,44,10,23,54,0.4259,10,28,0.3571,4,2,28,37,0.7568,104,16,29,15,30,12,42,6,28,50,0.56,10,28,0.3571,2,4,11,26,0.4231,87
102734,2021-22,2022-03-29T18:30:00Z,22,LR,5420,163,UCAM Murcia,Barça,12,2,87,89,visitante,Sito Alonso,Sarunas Jasikevicius ,9,26,11,18,12,30,9,26,47,0.5532,5,23,0.2174,3,1,20,28,0.7143,72,11,24,17,28,9,37,4,20,36,0.5556,8,24,0.3333,1,4,25,31,0.8065,91
102735,2021-22,2022-02-13T17:30:00Z,22,LR,5420,156,Unicaja,Real Madrid,14,9,91,92,visitante,Ibon Navarro,Pablo Laso,17,26,9,20,7,27,9,19,40,0.475,13,27,0.4815,3,1,14,20,0.7,85,11,19,16,26,7,33,6,21,37,0.5676,9,20,0.45,1,3,23,26,0.8846,105
102736,2021-22,2022-02-13T16:00:00Z,22,LR,5420,156,Río Breogán,Valencia Basket,25,13,99,82,local,Veljko Mrsic,Joan Peñarroya,18,18,12,26,7,33,4,25,34,0.7353,9,21,0.4286,0,4,22,26,0.8462,126,17,23,8,11,10,21,6,18,34,0.5294,12,37,0.3243,4,0,10,11,0.9091,67
102737,2021-22,2022-02-13T12:00:00Z,22,LR,5420,156,Gran Canaria,Urbas Fuenlabrada,5,17,79,60,local,Porfirio Fisac,Josep Mª Raventós,15,13,16,29,8,37,7,21,31,0.6774,7,24,0.2917,2,3,16,19,0.8421,101,11,21,12,19,14,33,8,15,37,0.4054,7,31,0.2258,2,2,9,11,0.8182,44
102738,2021-22,2022-03-12T19:45:00Z,24,LR,5418,160,Gran Canaria,Unicaja,5,14,76,59,local,Porfirio Fisac,Ibon Navarro,17,19,16,24,5,29,7,20,34,0.5882,8,20,0.4,2,3,12,16,0.75,87,12,22,16,17,11,28,11,14,30,0.4667,8,31,0.2581,3,3,7,12,0.5833,47
102739,2021-22,2022-02-13T11:30:00Z,22,LR,5420,156,Bitci Baskonia,Coosur Real Betis,3,15,93,72,local,Neven Spahija,Luis Casimiro,24,17,6,16,6,22,7,21,34,0.6176,12,29,0.4138,1,1,15,15,1.0,113,15,20,14,22,5,27,3,29,42,0.6905,2,12,0.1667,1,1,8,11,0.7273,74
102740,2021-22,2022-03-12T17:00:00Z,24,LR,5418,160,Joventut Badalona,Valencia Basket,8,13,76,68,local,Carles Duran,Joan Peñarroya,14,21,14,28,12,40,4,17,34,0.5,10,32,0.3125,4,2,12,17,0.7059,73,13,22,11,25,10,35,8,20,44,0.4545,4,21,0.1905,2,4,16,19,0.8421,70
102741,2021-22,2022-03-12T17:00:00Z,24,LR,5418,160,Casademont Zaragoza,Lenovo Tenerife,16,28,62,77,visitante,Jaume Ponsarnau,Txus Vidorreta,12,21,9,17,8,25,8,21,40,0.525,3,20,0.15,2,2,11,18,0.6111,53,12,19,11,26,8,34,6,23,37,0.6216,5,20,0.25,2,3,16,17,0.9412,90
102742,2021-22,2022-03-26T17:00:00Z,26,LR,5416,162,Río Breogán,Monbus Obradoiro,25,57,80,78,local,Veljko Mrsic,Moncho Fernández,11,22,10,23,13,36,5,24,51,0.4706,6,19,0.3158,2,4,14,18,0.7778,81,13,23,13,25,7,32,6,20,35,0.5714,9,28,0.3214,4,3,11,12,0.9167,79
102743,2021-22,2022-03-26T17:00:00Z,26,LR,5416,162,Hereda San Pablo Burgos,Casademont Zaragoza,549,16,78,56,local,Paco Olmos,Dragan Sakota,15,22,9,25,15,40,9,17,44,0.3864,10,23,0.4348,6,2,14,18,0.7778,84,9,22,17,24,13,37,5,14,33,0.4242,5,22,0.2273,2,6,13,20,0.65,50
102744,2021-22,2022-03-20T19:00:00Z,25,LR,5417,161,Bitci Baskonia,Río Breogán,3,25,89,84,local,Neven Spahija,Veljko Mrsic,22,19,9,16,11,27,9,24,42,0.5714,9,25,0.36,0,2,14,15,0.9333,105,21,19,18,21,8,29,6,23,39,0.5897,9,18,0.5,2,0,11,15,0.7333,91
102745,2021-22,2022-03-20T17:30:00Z,25,LR,5417,161,Barça,Gran Canaria,2,5,98,80,local,Sarunas Jasikevicius ,Porfirio Fisac,22,21,11,22,4,26,8,25,34,0.7353,13,26,0.5,1,3,9,14,0.6429,116,11,19,13,20,14,34,7,30,58,0.5172,3,13,0.2308,3,1,11,14,0.7857,78
102746,2021-22,2022-03-20T11:30:00Z,25,LR,5417,161,Coosur Real Betis,Joventut Badalona,15,8,66,77,visitante,Luis Casimiro,Carles Duran,14,21,13,14,7,21,11,19,36,0.5278,6,27,0.2222,5,2,10,14,0.7143,51,20,18,18,26,16,42,6,18,37,0.4865,10,22,0.4545,2,6,11,15,0.7333,99
102747,2021-22,2022-03-20T12:00:00Z,25,LR,5417,161,Lenovo Tenerife,Hereda San Pablo Burgos,28,549,91,78,local,Txus Vidorreta,Paco Olmos,20,22,7,11,10,21,6,13,25,0.52,18,38,0.4737,3,5,11,16,0.6875,97,18,23,12,19,10,29,3,21,37,0.5676,7,19,0.3684,4,3,15,22,0.6818,79
102748,2021-22,2022-03-20T11:30:00Z,25,LR,5417,161,Real Madrid,BAXI Manresa,9,10,75,86,visitante,Pablo Laso,Pedro Martínez,12,17,19,31,11,42,4,17,39,0.4359,6,30,0.2,3,3,23,24,0.9583,72,13,22,9,26,13,39,10,25,57,0.4386,7,23,0.3043,3,3,15,21,0.7143,80
102749,2021-22,2022-03-20T16:00:00Z,25,LR,5417,161,Valencia Basket,Casademont Zaragoza,13,16,81,79,local,Joan Peñarroya,Aleix Duran,20,19,8,23,16,39,8,20,43,0.4651,7,25,0.28,1,3,20,33,0.6061,95,14,26,15,20,8,28,4,21,35,0.6,9,28,0.3214,3,2,10,14,0.7143,65
102750,2021-22,2022-03-19T19:45:00Z,25,LR,5417,161,Monbus Obradoiro,Unicaja,57,14,71,85,visitante,Moncho Fernández,Ibon Navarro,11,19,16,24,7,31,5,16,33,0.4848,9,22,0.4091,2,2,12,15,0.8,70,17,20,10,22,9,31,10,21,40,0.525,9,24,0.375,2,2,16,21,0.7619,93
102751,2021-22,2022-03-19T17:00:00Z,25,LR,5417,161,Urbas Fuenlabrada,UCAM Murcia,17,12,105,95,local,Josep Mª Raventós,Sito Alonso,20,22,15,24,10,34,4,25,42,0.5952,8,21,0.381,2,0,31,37,0.8378,115,19,28,12,18,13,31,9,23,41,0.561,9,32,0.2812,0,3,22,28,0.7857,92
102752,2021-22,2022-03-19T17:00:00Z,25,LR,5417,161,MoraBanc Andorra,Surne Bilbao Basket,22,4,82,72,local,David Eudal,Álex Mumbrú,13,20,12,19,12,31,10,24,38,0.6316,10,30,0.3333,1,3,4,7,0.5714,86,13,17,13,17,9,26,6,21,33,0.6364,6,24,0.25,3,1,12,20,0.6,67
102753,2021-22,2022-03-13T19:00:00Z,24,LR,5418,160,Monbus Obradoiro,Bitci Baskonia,57,3,81,76,local,Moncho Fernández,Neven Spahija,19,13,8,21,6,27,6,20,37,0.5405,10,29,0.3448,5,3,11,16,0.6875,86,14,17,13,26,15,41,7,21,50,0.42,8,22,0.3636,3,5,10,13,0.7692,77
102754,2021-22,2022-03-13T17:30:00Z,24,LR,5418,160,Hereda San Pablo Burgos,Real Madrid,549,9,70,85,visitante,Paco Olmos,Pablo Laso,21,18,8,23,8,31,9,19,46,0.413,8,22,0.3636,4,0,8,10,0.8,72,23,14,11,30,9,39,3,15,29,0.5172,13,32,0.4062,0,4,16,19,0.8421,110
102755,2021-22,2022-03-13T16:00:00Z,24,LR,5418,160,Barça,Coosur Real Betis,2,15,83,63,local,Sarunas Jasikevicius ,Luis Casimiro,16,16,11,22,13,35,7,18,36,0.5,12,31,0.3871,3,1,11,12,0.9167,89,9,15,16,21,3,24,5,22,41,0.5366,4,12,0.3333,1,3,7,9,0.7778,59
102756,2021-22,2022-03-13T11:30:00Z,24,LR,5418,160,UCAM Murcia,MoraBanc Andorra,12,22,96,67,local,Sito Alonso,David Eudal,23,21,12,18,19,37,14,21,35,0.6,10,37,0.2703,2,1,24,30,0.8,114,11,25,25,17,10,27,8,16,31,0.5161,8,29,0.2759,1,2,11,15,0.7333,45
102757,2021-22,2022-03-12T19:45:00Z,24,LR,5418,160,Río Breogán,Surne Bilbao Basket,25,4,86,94,visitante,Veljko Mrsic,Álex Mumbrú,12,19,11,21,7,28,8,27,53,0.5094,5,18,0.2778,7,2,17,20,0.85,77,17,22,18,28,6,34,5,20,39,0.5128,14,24,0.5833,2,8,12,15,0.8,103
102758,2021-22,2022-03-26T19:45:00Z,26,LR,5416,162,BAXI Manresa,MoraBanc Andorra,10,22,94,60,local,Pedro Martínez,David Eudal,22,22,11,32,7,39,9,19,36,0.5278,14,38,0.3684,2,1,14,17,0.8235,106,10,21,18,30,9,39,6,14,35,0.4,7,31,0.2258,1,2,11,19,0.5789,45
102759,2021-22,2022-02-12T19:45:00Z,22,LR,5420,156,Monbus Obradoiro,MoraBanc Andorra,57,22,81,73,local,Moncho Fernández,David Eudal,18,20,11,24,9,33,8,18,30,0.6,5,22,0.2273,1,1,30,36,0.8333,103,12,29,12,16,9,25,8,20,38,0.5263,7,26,0.2692,1,1,12,16,0.75,56
102760,2021-22,2022-02-12T17:00:00Z,22,LR,5420,156,BAXI Manresa,Casademont Zaragoza,10,16,94,73,local,Pedro Martínez,Jaume Ponsarnau,20,25,14,22,10,32,12,19,42,0.4524,13,32,0.4062,7,4,17,21,0.8095,88,10,20,21,23,6,29,6,19,31,0.6129,6,22,0.2727,4,7,17,27,0.6296,67
102761,2021-22,2022-04-14T16:00:00Z,19,LR,5423,165,Barça,Unicaja,2,14,63,73,visitante,Sarunas Jasikevicius ,Ibon Navarro,12,17,11,22,12,34,9,18,40,0.45,3,21,0.1429,3,2,18,22,0.8182,67,12,22,12,26,11,37,7,21,41,0.5122,8,22,0.3636,2,4,7,7,1.0,80
102762,2021-22,2022-04-13T17:00:00Z,19,LR,5423,165,Bitci Baskonia,UCAM Murcia,3,12,93,83,local,Neven Spahija,Sito Alonso,20,23,15,26,4,30,5,22,30,0.7333,9,23,0.3913,1,3,22,23,0.9565,110,18,22,9,16,12,28,10,17,41,0.4146,12,35,0.3429,3,2,13,20,0.65,74
102763,2021-22,2022-04-14T16:00:00Z,19,LR,5423,165,Río Breogán,BAXI Manresa,25,10,98,94,local,Veljko Mrsic,Pedro Martínez,23,18,11,31,7,38,4,28,44,0.6364,7,16,0.4375,1,1,21,28,0.75,125,22,23,7,20,7,27,7,14,27,0.5185,17,46,0.3696,1,1,15,19,0.7895,92
102764,2021-22,2022-04-13T17:00:00Z,19,LR,5423,165,Surne Bilbao Basket,Real Madrid,4,9,79,67,local,Álex Mumbrú,Pablo Laso,10,19,7,28,14,42,7,19,42,0.4524,10,28,0.3571,2,4,11,17,0.6471,86,8,19,13,29,12,41,5,14,29,0.4828,9,38,0.2368,4,2,12,16,0.75,58
102765,2021-22,2022-04-14T19:30:00Z,19,LR,5423,165,Lenovo Tenerife,Urbas Fuenlabrada,28,17,87,74,local,Txus Vidorreta,Josep Mª Raventós,20,17,6,19,12,31,8,23,33,0.697,9,34,0.2647,1,1,14,16,0.875,104,15,18,11,21,8,29,3,16,31,0.5161,10,23,0.4348,1,1,12,16,0.75,77
102766,2021-22,2022-04-14T18:30:00Z,19,LR,5423,165,Hereda San Pablo Burgos,Joventut Badalona,549,8,92,76,local,Paco Olmos,Carles Duran,20,22,8,15,14,29,10,19,39,0.4872,15,28,0.5357,4,1,9,11,0.8182,97,15,14,13,16,11,27,3,20,35,0.5714,8,21,0.381,1,4,12,16,0.75,87
102767,2021-22,2022-04-12T17:00:00Z,19,LR,5423,165,Coosur Real Betis,Valencia Basket,15,13,75,68,local,Luis Casimiro,Joan Peñarroya,12,19,11,22,9,31,7,12,32,0.375,11,25,0.44,2,2,18,21,0.8571,76,17,20,14,21,13,34,7,20,38,0.5263,6,26,0.2308,2,2,10,15,0.6667,69
102768,2021-22,2022-04-13T19:30:00Z,19,LR,5423,165,Casademont Zaragoza,Monbus Obradoiro,16,57,80,73,local,Dragan Sakota,Moncho Fernández,12,18,10,23,12,35,6,24,51,0.4706,8,24,0.3333,5,1,8,11,0.7273,74,14,19,14,28,7,35,7,16,27,0.5926,10,32,0.3125,1,5,11,17,0.6471,78
102769,2021-22,2022-01-16T16:30:00Z,18,LR,5424,152,MoraBanc Andorra,Bitci Baskonia,22,3,78,79,visitante,Ibon Navarro,Neven Spahija,15,23,12,25,10,35,5,21,43,0.4884,10,25,0.4,5,6,6,9,0.6667,76,17,18,10,23,9,32,3,16,35,0.4571,12,29,0.4138,6,5,11,14,0.7857,85
102770,2021-22,2022-03-05T17:00:00Z,18,LR,5424,159,Valencia Basket,Barça,13,2,86,76,local,Joan Peñarroya,Sarunas Jasikevicius ,18,21,20,24,14,38,10,26,47,0.5532,4,18,0.2222,3,3,22,28,0.7857,92,17,23,17,12,6,18,8,19,37,0.5135,10,29,0.3448,3,3,8,14,0.5714,56
102771,2021-22,2022-01-16T16:00:00Z,18,LR,5424,152,Real Madrid,Casademont Zaragoza,9,16,94,69,local,Pablo Laso,Jaume Ponsarnau,20,16,6,23,6,29,11,19,34,0.5588,12,31,0.3871,1,5,20,27,0.7407,117,10,22,19,20,7,27,4,22,42,0.5238,3,18,0.1667,4,1,16,18,0.8889,45
102772,2021-22,2022-03-29T19:00:00Z,18,LR,5424,163,Lenovo Tenerife,Coosur Real Betis,28,15,99,97,local,Txus Vidorreta,Luis Casimiro,16,22,12,27,12,39,2,23,33,0.697,10,32,0.3125,1,1,23,26,0.8846,112,25,25,5,17,10,27,11,25,45,0.5556,11,30,0.3667,1,1,14,19,0.7368,108
102773,2021-22,2022-01-16T16:00:00Z,18,LR,5424,152,BAXI Manresa,Gran Canaria,10,5,91,72,local,Pedro Martínez,Porfirio Fisac,26,18,12,24,11,35,14,25,39,0.641,9,32,0.2812,1,3,14,24,0.5833,109,19,18,20,24,7,31,8,20,37,0.5405,6,26,0.2308,2,1,14,16,0.875,70
102774,2021-22,2022-02-16T18:00:00Z,18,LR,5424,157,Urbas Fuenlabrada,Unicaja,17,14,53,73,visitante,Josep Mª Raventós,Ibon Navarro,10,18,18,32,15,47,6,12,39,0.3077,4,25,0.16,7,7,17,24,0.7083,48,18,23,10,28,6,34,12,20,38,0.5263,9,27,0.3333,7,7,6,10,0.6,82
102775,2021-22,2022-03-09T19:30:00Z,18,LR,5424,160,UCAM Murcia,Hereda San Pablo Burgos,12,549,83,89,visitante,Sito Alonso,Paco Olmos,15,23,9,15,16,31,4,21,38,0.5526,8,32,0.25,1,2,17,25,0.68,74,17,21,14,25,12,37,4,22,36,0.6111,8,21,0.381,2,1,21,28,0.75,100
102776,2021-22,2022-04-13T19:30:00Z,19,LR,5423,165,Gran Canaria,MoraBanc Andorra,5,22,84,78,local,Porfirio Fisac,David Eudal,15,18,10,22,6,28,9,22,44,0.5,9,20,0.45,1,4,13,16,0.8125,95,15,20,16,23,13,36,4,17,39,0.4359,10,26,0.3846,3,1,14,19,0.7368,70
102777,2021-22,2022-02-12T19:45:00Z,22,LR,5420,156,Joventut Badalona,Lenovo Tenerife,8,28,58,74,visitante,Carles Duran,Txus Vidorreta,17,27,15,21,8,29,7,21,41,0.5122,3,22,0.1364,1,1,7,9,0.7778,44,14,17,14,28,10,38,4,18,31,0.5806,7,25,0.28,1,1,17,23,0.7391,86
102778,2021-22,2022-03-17T19:30:00Z,20,LR,5422,161,Joventut Badalona,Gran Canaria,8,5,82,75,local,Carles Duran,Porfirio Fisac,14,24,13,25,11,36,4,20,38,0.5263,10,29,0.3448,5,6,12,18,0.6667,78,12,22,10,24,7,31,8,17,37,0.4595,8,24,0.3333,6,5,17,25,0.68,72
102779,2021-22,2022-01-31T19:30:00Z,20,LR,5422,155,Urbas Fuenlabrada,Casademont Zaragoza,17,16,77,55,local,Josep Mª Raventós,Jaume Ponsarnau,18,22,17,27,12,39,5,22,39,0.5641,8,26,0.3077,3,4,9,9,1.0,83,9,18,17,18,11,29,10,17,37,0.4595,3,26,0.1154,3,4,12,15,0.8,45
102780,2021-22,2022-02-06T19:00:00Z,21,LR,5421,155,Surne Bilbao Basket,BAXI Manresa,4,10,89,82,local,Álex Mumbrú,Pedro Martínez,13,20,17,22,9,31,8,26,40,0.65,6,19,0.3158,4,2,19,24,0.7917,92,17,22,12,16,12,28,12,24,45,0.5333,6,26,0.2308,2,5,16,18,0.8889,85
102781,2021-22,2022-02-06T17:30:00Z,21,LR,5421,155,Real Madrid,Valencia Basket,9,13,93,94,visitante,Pablo Laso,Joan Peñarroya,16,25,12,17,10,27,8,19,38,0.5,14,31,0.4516,2,4,13,16,0.8125,93,15,23,12,22,7,29,6,26,41,0.6341,8,21,0.381,4,2,18,24,0.75,97
102782,2021-22,2022-02-06T16:00:00Z,21,LR,5421,155,Urbas Fuenlabrada,Bitci Baskonia,17,3,84,70,local,Josep Mª Raventós,Neven Spahija,19,12,6,26,10,36,5,29,49,0.5918,5,21,0.2381,4,2,11,14,0.7857,97,15,12,11,21,13,34,3,19,40,0.475,7,27,0.2593,2,4,11,12,0.9167,71
102783,2021-22,2022-02-06T12:00:00Z,21,LR,5421,155,Lenovo Tenerife,UCAM Murcia,28,12,87,71,local,Txus Vidorreta,Sito Alonso,18,22,8,32,3,35,4,14,34,0.4118,12,25,0.48,5,1,23,30,0.7667,95,14,26,13,30,11,41,5,18,40,0.45,8,28,0.2857,1,5,11,19,0.5789,68
102784,2021-22,2022-02-06T11:30:00Z,21,LR,5421,155,Barça,Monbus Obradoiro,2,57,83,67,local,Sarunas Jasikevicius ,Moncho Fernández,18,16,10,28,10,38,8,17,39,0.4359,10,24,0.4167,1,1,19,22,0.8636,104,15,22,10,20,4,24,3,19,32,0.5938,5,23,0.2174,1,1,14,19,0.7368,57
102785,2021-22,2022-02-05T19:45:00Z,21,LR,5421,155,MoraBanc Andorra,Joventut Badalona,22,8,91,72,local,David Eudal,Carles Duran,20,21,14,25,9,34,7,25,34,0.7353,10,24,0.4167,1,2,11,16,0.6875,108,16,18,12,13,10,23,9,15,28,0.5357,10,34,0.2941,2,1,12,16,0.75,69
102786,2021-22,2022-03-31T18:30:00Z,21,LR,5421,163,Hereda San Pablo Burgos,Gran Canaria,549,5,77,86,visitante,Paco Olmos,Porfirio Fisac,19,23,15,20,13,33,4,17,37,0.4595,10,26,0.3846,5,2,13,20,0.65,69,24,20,6,15,6,21,6,17,30,0.5667,12,25,0.48,2,5,16,26,0.6154,101
102787,2021-22,2022-02-05T17:00:00Z,21,LR,5421,155,Coosur Real Betis,Río Breogán,15,25,84,81,local,Luis Casimiro,Veljko Mrsic,20,23,15,22,4,26,8,16,28,0.5714,13,28,0.4643,1,5,13,15,0.8667,95,19,21,15,24,8,32,6,18,34,0.5294,10,27,0.3704,5,1,15,19,0.7895,84
102788,2021-22,2022-02-05T17:00:00Z,21,LR,5421,155,Casademont Zaragoza,Unicaja,16,14,93,82,local,Jaume Ponsarnau,Fotis Katsikaris,15,19,11,19,11,30,6,21,35,0.6,9,23,0.3913,2,3,24,28,0.8571,104,14,22,11,17,10,27,6,18,38,0.4737,11,23,0.4783,3,2,13,16,0.8125,79
102789,2021-22,2022-01-30T19:00:00Z,20,LR,5422,154,Real Madrid,MoraBanc Andorra,9,22,83,88,visitante,Pablo Laso,David Eudal,10,16,13,17,12,29,4,20,35,0.5714,11,32,0.3438,5,6,10,12,0.8333,75,15,15,10,22,7,29,5,27,41,0.6585,8,17,0.4706,5,6,10,14,0.7143,101
102790,2021-22,2022-03-16T20:00:00Z,20,LR,5422,161,Bitci Baskonia,Barça,3,2,77,96,visitante,Neven Spahija,Sarunas Jasikevicius ,16,14,10,23,9,32,1,23,42,0.5476,5,22,0.2273,3,2,16,20,0.8,87,24,26,7,25,4,29,6,24,38,0.6316,14,31,0.4516,2,3,6,6,1.0,106
102791,2021-22,2022-01-30T16:00:00Z,20,LR,5422,154,BAXI Manresa,Hereda San Pablo Burgos,10,549,93,68,local,Pedro Martínez,Paco Olmos,19,14,11,24,14,38,9,28,45,0.6222,7,28,0.25,4,4,16,20,0.8,114,17,22,17,21,11,32,7,21,43,0.4884,7,26,0.2692,4,4,5,8,0.625,54
102792,2021-22,2022-03-30T18:30:00Z,20,LR,5422,163,Unicaja,Surne Bilbao Basket,14,4,91,75,local,Ibon Navarro,Álex Mumbrú,15,21,10,25,8,33,4,25,43,0.5814,11,24,0.4583,1,5,8,10,0.8,105,12,23,10,21,13,34,7,24,47,0.5106,6,21,0.2857,5,1,9,15,0.6,67
102793,2021-22,2022-03-23T19:30:00Z,20,LR,5422,162,UCAM Murcia,Río Breogán,12,25,91,72,local,Sito Alonso,Veljko Mrsic,17,19,15,26,11,37,8,26,47,0.5532,9,24,0.375,0,4,12,20,0.6,102,11,23,16,22,9,31,9,17,35,0.4857,8,28,0.2857,4,0,14,19,0.7368,54
102794,2021-22,2022-04-01T19:00:00Z,20,LR,5422,163,Valencia Basket,Lenovo Tenerife,13,28,92,88,local,Joan Peñarroya,Txus Vidorreta,15,18,12,18,3,21,6,18,27,0.6667,13,25,0.52,1,2,17,21,0.8095,96,18,16,12,17,9,26,6,17,23,0.7391,14,37,0.3784,2,1,12,14,0.8571,96
102795,2021-22,2022-02-16T19:30:00Z,20,LR,5422,157,Monbus Obradoiro,Coosur Real Betis,57,15,86,93,visitante,Moncho Fernández,Luis Casimiro,14,20,14,26,12,38,5,18,30,0.6,11,37,0.2973,3,1,17,23,0.7391,85,14,22,10,26,11,37,9,20,43,0.4651,13,32,0.4062,1,3,14,18,0.7778,97
102796,2021-22,2022-03-26T19:45:00Z,26,LR,5416,162,Gran Canaria,Lenovo Tenerife,5,28,89,77,local,Porfirio Fisac,Txus Vidorreta,18,24,13,23,10,33,10,27,45,0.6,3,17,0.1765,0,2,26,31,0.8387,98,17,21,18,18,2,20,7,14,28,0.5,9,19,0.4737,2,0,22,27,0.8148,74
102797,2021-22,2022-03-27T10:30:00Z,26,LR,5416,162,Real Madrid,Urbas Fuenlabrada,9,17,92,77,local,Pablo Laso,Josep Mª Raventós,22,15,7,27,13,40,6,28,46,0.6087,7,26,0.2692,1,6,15,18,0.8333,122,15,19,8,21,11,32,3,22,50,0.44,7,20,0.35,6,1,12,15,0.8,66
102798,2021-22,2022-03-27T10:30:00Z,26,LR,5416,162,UCAM Murcia,Valencia Basket,12,13,71,72,visitante,Sito Alonso,Joan Peñarroya,15,22,14,29,14,43,10,23,45,0.5111,5,23,0.2174,2,4,10,17,0.5882,80,19,22,17,23,12,35,8,15,35,0.4286,8,29,0.2759,4,2,18,25,0.72,67
102799,2021-22,2022-05-08T11:00:00Z,32,LR,5410,168,Gran Canaria,Valencia Basket,5,13,89,83,local,Porfirio Fisac,Joan Peñarroya,17,21,9,17,6,23,7,25,38,0.6579,10,29,0.3448,2,1,9,12,0.75,89,13,19,13,22,5,27,5,18,33,0.5455,11,20,0.55,1,2,14,20,0.7,88
102800,2021-22,2022-04-27T18:30:00Z,32,LR,5410,167,BAXI Manresa,Coosur Real Betis,10,15,96,102,visitante,Pedro Martínez,Luis Casimiro,19,22,16,22,10,32,7,23,40,0.575,12,31,0.3871,1,2,14,21,0.6667,95,16,22,15,23,8,31,6,24,44,0.5455,12,25,0.48,2,1,18,18,1.0,106
