game_id,fecha,equipo_local,club_local_id,equipo_visitante,club_visitante_id,pts_local,pts_visitante,ganador,temporada,is_playoff,fs_match_id,home_fga,home_fgm,home_fg_pct,home_fg2a,home_fg2m,home_fg2_pct,home_fg3a,home_fg3m,home_fg3_pct,home_fta,home_ftm,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_blk,home_tov,home_stl,home_pf,away_fga,away_fgm,away_fg_pct,away_fg2a,away_fg2m,away_fg2_pct,away_fg3a,away_fg3m,away_fg3_pct,away_fta,away_ftm,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_blk,away_tov,away_stl,away_pf,fs_match_orientation
2025_0405_41_1774,2025-04-05T00:00:00+00:00,Rostock Seawolves,1774,MHP Riesen Ludwigsburg,41,94,89,local,2024-25,0,pUoGbFVg,60.0,30.0,50.0,35.0,17.0,48.57,25.0,13.0,52.0,27.0,21.0,77.8,12.0,26.0,38.0,18.0,2.0,14.0,4.0,17.0,68.0,34.0,50.0,30.0,18.0,60.0,38.0,16.0,42.11,7.0,5.0,71.4,10.0,19.0,29.0,24.0,5.0,11.0,10.0,22.0,forward
2025_0406_2457_10,2025-04-06T00:00:00+00:00,ALBA Berlin,10,Rasta Vechta,2457,83,58,local,2024-25,0,K4oab6yB,67.0,32.0,47.76,37.0,22.0,59.46,30.0,10.0,33.33,11.0,9.0,81.8,11.0,29.0,40.0,24.0,4.0,15.0,10.0,18.0,58.0,20.0,34.48,31.0,14.0,45.16,27.0,6.0,22.22,18.0,12.0,66.7,10.0,24.0,34.0,8.0,4.0,21.0,7.0,19.0,forward
2025_0406_40_219,2025-04-06T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Basketball Loewen Braunschweig,40,94,72,local,2024-25,0,Iukr2lxn,63.0,34.0,53.97,38.0,22.0,57.89,25.0,12.0,48.0,19.0,14.0,73.7,10.0,29.0,39.0,18.0,3.0,13.0,10.0,17.0,68.0,26.0,38.24,37.0,17.0,45.95,31.0,9.0,29.03,15.0,11.0,73.3,13.0,20.0,33.0,17.0,2.0,13.0,6.0,16.0,forward
2025_0406_1634_1510,2025-04-06T00:00:00+00:00,Telekom Baskets Bonn,1510,EWE Baskets Oldenburg,1634,81,76,local,2024-25,0,E7ri0S6b,62.0,23.0,37.1,27.0,16.0,59.26,35.0,7.0,20.0,36.0,28.0,77.8,17.0,30.0,47.0,13.0,3.0,13.0,4.0,21.0,76.0,31.0,40.79,52.0,26.0,50.0,24.0,5.0,20.83,16.0,9.0,56.3,20.0,27.0,47.0,19.0,1.0,12.0,2.0,32.0,forward
2025_0406_1791_127,2025-04-06T00:00:00+00:00,Ratiopharm Ulm,127,NINERS Chemnitz,1791,117,87,local,2024-25,0,SCwXfXUI,66.0,36.0,54.55,40.0,22.0,55.0,26.0,14.0,53.85,37.0,31.0,83.8,9.0,34.0,43.0,26.0,3.0,17.0,11.0,22.0,67.0,31.0,46.27,39.0,18.0,46.15,28.0,13.0,46.43,20.0,12.0,60.0,6.0,23.0,29.0,24.0,1.0,19.0,13.0,29.0,forward
2025_0408_219_127,2025-04-08T00:00:00+00:00,Ratiopharm Ulm,127,FC Bayern Muenchen Basketball,219,109,94,local,2024-25,0,zXLMe7G5,65.0,40.0,61.54,31.0,20.0,64.52,34.0,20.0,58.82,11.0,9.0,81.8,9.0,15.0,24.0,24.0,2.0,11.0,7.0,16.0,61.0,36.0,59.02,31.0,23.0,74.19,30.0,13.0,43.33,10.0,9.0,90.0,8.0,16.0,24.0,22.0,4.0,14.0,5.0,20.0,forward
2025_0409_19629_214,2025-04-09T00:00:00+00:00,BG Goettingen,214,Veolia Towers Hamburg,19629,75,92,visitante,2024-25,0,460oX8lm,69.0,25.0,36.23,41.0,19.0,46.34,28.0,6.0,21.43,24.0,19.0,79.2,10.0,30.0,40.0,17.0,1.0,18.0,8.0,30.0,66.0,33.0,50.0,49.0,25.0,51.02,17.0,8.0,47.06,30.0,18.0,60.0,9.0,34.0,43.0,26.0,3.0,15.0,14.0,23.0,forward
2025_0409_1634_3361,2025-04-09T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,EWE Baskets Oldenburg,1634,83,72,local,2024-25,0,fcb6BhSQ,59.0,30.0,50.85,31.0,20.0,64.52,28.0,10.0,35.71,19.0,13.0,68.4,10.0,27.0,37.0,22.0,4.0,18.0,8.0,22.0,70.0,26.0,37.14,48.0,21.0,43.75,22.0,5.0,22.73,17.0,15.0,88.2,19.0,21.0,40.0,16.0,1.0,18.0,8.0,20.0,forward
2025_0411_450_215,2025-04-11T00:00:00+00:00,MLP Academics Heidelberg,215,SYNTAINICS MBC Weissenfels,450,87,78,local,2024-25,0,tKZ7dp6N,61.0,33.0,54.1,39.0,26.0,66.67,22.0,7.0,31.82,18.0,14.0,77.8,9.0,23.0,32.0,18.0,2.0,8.0,8.0,19.0,59.0,25.0,42.37,31.0,14.0,45.16,28.0,11.0,39.29,19.0,17.0,89.5,10.0,19.0,29.0,18.0,0.0,11.0,5.0,21.0,forward
2025_0412_214_40,2025-04-12T00:00:00+00:00,Basketball Loewen Braunschweig,40,BG Goettingen,214,101,77,local,2024-25,0,0O6YC5j4,69.0,32.0,46.38,52.0,28.0,53.85,17.0,4.0,23.53,40.0,33.0,82.5,12.0,34.0,46.0,22.0,5.0,12.0,8.0,24.0,66.0,25.0,37.88,42.0,20.0,47.62,24.0,5.0,20.83,33.0,22.0,66.7,11.0,28.0,39.0,14.0,1.0,17.0,8.0,27.0,forward
2025_0412_1510_3361,2025-04-12T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Telekom Baskets Bonn,1510,76,70,local,2024-25,0,C2QwiOTp,58.0,29.0,50.0,37.0,19.0,51.35,21.0,10.0,47.62,12.0,8.0,66.7,5.0,26.0,31.0,17.0,3.0,16.0,3.0,15.0,62.0,27.0,43.55,34.0,19.0,55.88,28.0,8.0,28.57,9.0,6.0,66.7,9.0,26.0,35.0,17.0,4.0,16.0,9.0,20.0,forward
2025_0412_1774_2457,2025-04-12T00:00:00+00:00,Rasta Vechta,2457,Rostock Seawolves,1774,68,84,visitante,2024-25,0,SA8QERLi,66.0,22.0,33.33,35.0,14.0,40.0,31.0,8.0,25.81,25.0,16.0,64.0,20.0,27.0,47.0,12.0,2.0,13.0,3.0,29.0,61.0,26.0,42.62,32.0,16.0,50.0,29.0,10.0,34.48,30.0,22.0,73.3,11.0,26.0,37.0,9.0,3.0,9.0,5.0,25.0,forward
2025_0413_132_1791,2025-04-13T00:00:00+00:00,NINERS Chemnitz,1791,Bamberg Baskets,132,99,98,local,2024-25,0,6yxZAqLG,78.0,37.0,47.44,42.0,30.0,71.43,36.0,7.0,19.44,23.0,18.0,78.3,16.0,29.0,45.0,24.0,4.0,13.0,4.0,18.0,67.0,36.0,53.73,39.0,22.0,56.41,28.0,14.0,50.0,17.0,12.0,70.6,5.0,24.0,29.0,21.0,4.0,15.0,8.0,24.0,forward
2025_0413_10_41,2025-04-13T00:00:00+00:00,MHP Riesen Ludwigsburg,41,ALBA Berlin,10,63,79,visitante,2024-25,0,E1us9NkT,68.0,19.0,27.94,31.0,12.0,38.71,37.0,7.0,18.92,26.0,18.0,69.2,20.0,19.0,39.0,12.0,2.0,15.0,14.0,21.0,57.0,27.0,47.37,29.0,17.0,58.62,28.0,10.0,35.71,20.0,15.0,75.0,10.0,31.0,41.0,14.0,2.0,20.0,5.0,26.0,forward
2025_0413_219_1634,2025-04-13T00:00:00+00:00,EWE Baskets Oldenburg,1634,FC Bayern Muenchen Basketball,219,83,94,visitante,2024-25,0,bZGD31Dj,62.0,29.0,46.77,35.0,20.0,57.14,27.0,9.0,33.33,21.0,16.0,76.2,13.0,24.0,37.0,18.0,3.0,20.0,8.0,22.0,67.0,32.0,47.76,36.0,23.0,63.89,31.0,9.0,29.03,26.0,21.0,80.8,14.0,21.0,35.0,16.0,1.0,14.0,13.0,21.0,forward
2025_0414_127_2745,2025-04-14T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Ratiopharm Ulm,127,89,72,local,2024-25,0,Qu9aR45c,68.0,33.0,48.53,38.0,21.0,55.26,30.0,12.0,40.0,13.0,11.0,84.6,13.0,26.0,39.0,17.0,2.0,16.0,10.0,21.0,50.0,23.0,46.0,24.0,14.0,58.33,26.0,9.0,34.62,23.0,17.0,73.9,3.0,24.0,27.0,13.0,2.0,21.0,12.0,23.0,forward
2025_0416_1791_215,2025-04-16T00:00:00+00:00,MLP Academics Heidelberg,215,NINERS Chemnitz,1791,81,66,local,2024-25,0,ljzg0bWH,67.0,30.0,44.78,41.0,26.0,63.41,26.0,4.0,15.38,24.0,17.0,70.8,13.0,23.0,36.0,13.0,3.0,13.0,10.0,25.0,54.0,23.0,42.59,33.0,17.0,51.52,21.0,6.0,28.57,30.0,14.0,46.7,12.0,29.0,41.0,16.0,1.0,22.0,7.0,23.0,forward
2025_0416_1510_10,2025-04-16T00:00:00+00:00,ALBA Berlin,10,Telekom Baskets Bonn,1510,102,88,local,2024-25,0,Oz9oLNqH,64.0,38.0,59.38,38.0,24.0,63.16,26.0,14.0,53.85,16.0,12.0,75.0,7.0,31.0,38.0,25.0,2.0,16.0,8.0,25.0,73.0,28.0,38.36,38.0,17.0,44.74,35.0,11.0,31.43,24.0,21.0,87.5,16.0,20.0,36.0,15.0,1.0,13.0,7.0,21.0,forward
2025_0417_1774_3361,2025-04-17T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Rostock Seawolves,1774,72,77,visitante,2024-25,0,IRVPJqT7,70.0,25.0,35.71,40.0,14.0,35.0,30.0,11.0,36.67,15.0,11.0,73.3,8.0,36.0,44.0,14.0,5.0,13.0,5.0,27.0,76.0,25.0,32.89,40.0,16.0,40.0,36.0,9.0,25.0,23.0,18.0,78.3,18.0,36.0,54.0,16.0,4.0,12.0,8.0,18.0,forward
2025_0419_1791_450,2025-04-19T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,NINERS Chemnitz,1791,97,95,local,2024-25,0,hh0GNM4M,61.0,33.0,54.1,31.0,18.0,58.06,30.0,15.0,50.0,19.0,16.0,84.2,8.0,22.0,30.0,22.0,1.0,14.0,9.0,21.0,65.0,34.0,52.31,33.0,21.0,63.64,32.0,13.0,40.63,19.0,14.0,73.7,11.0,21.0,32.0,16.0,0.0,11.0,6.0,22.0,forward
2025_0419_2745_2457,2025-04-19T00:00:00+00:00,Rasta Vechta,2457,FITOne Wuerzburg Baskets,2745,78,86,visitante,2024-25,0,Kv28PrzA,58.0,24.0,41.38,37.0,17.0,45.95,21.0,7.0,33.33,31.0,23.0,74.2,11.0,29.0,40.0,14.0,7.0,19.0,5.0,24.0,65.0,29.0,44.62,42.0,19.0,45.24,23.0,10.0,43.48,25.0,18.0,72.0,10.0,26.0,36.0,11.0,5.0,14.0,10.0,31.0,forward
2025_0419_41_214,2025-04-19T00:00:00+00:00,BG Goettingen,214,MHP Riesen Ludwigsburg,41,74,79,visitante,2024-25,0,K2peGvcd,61.0,23.0,37.7,30.0,14.0,46.67,31.0,9.0,29.03,27.0,19.0,70.4,11.0,31.0,42.0,15.0,0.0,14.0,2.0,27.0,75.0,30.0,40.0,52.0,26.0,50.0,23.0,4.0,17.39,32.0,15.0,46.9,20.0,30.0,50.0,19.0,3.0,9.0,6.0,25.0,forward
2025_0420_3361_10,2025-04-20T00:00:00+00:00,ALBA Berlin,10,Fraport Skyliners Frankfurt,3361,89,68,local,2024-25,0,0bNsvrk3,67.0,30.0,44.78,30.0,16.0,53.33,37.0,14.0,37.84,21.0,15.0,71.4,18.0,22.0,40.0,27.0,3.0,15.0,17.0,21.0,54.0,24.0,44.44,29.0,16.0,55.17,25.0,8.0,32.0,19.0,12.0,63.2,10.0,21.0,31.0,16.0,3.0,22.0,10.0,20.0,forward
2025_0420_215_1510,2025-04-20T00:00:00+00:00,Telekom Baskets Bonn,1510,MLP Academics Heidelberg,215,85,80,local,2024-25,0,CxsmI0Sq,66.0,30.0,45.45,42.0,25.0,59.52,24.0,5.0,20.83,30.0,20.0,66.7,13.0,28.0,41.0,8.0,2.0,13.0,7.0,19.0,64.0,28.0,43.75,38.0,21.0,55.26,26.0,7.0,26.92,20.0,17.0,85.0,6.0,28.0,34.0,11.0,5.0,14.0,8.0,26.0,forward
2025_0420_219_19629,2025-04-20T00:00:00+00:00,Veolia Towers Hamburg,19629,FC Bayern Muenchen Basketball,219,74,70,local,2024-25,0,nFLkxMJF,62.0,28.0,45.16,29.0,17.0,58.62,33.0,11.0,33.33,11.0,7.0,63.6,7.0,27.0,34.0,14.0,5.0,15.0,6.0,20.0,61.0,21.0,34.43,25.0,12.0,48.0,36.0,9.0,25.0,21.0,19.0,90.5,11.0,27.0,38.0,16.0,0.0,15.0,9.0,18.0,forward
2025_0420_132_1774,2025-04-20T00:00:00+00:00,Rostock Seawolves,1774,Bamberg Baskets,132,98,74,local,2024-25,0,rsFbz0lS,69.0,35.0,50.72,35.0,20.0,57.14,34.0,15.0,44.12,18.0,13.0,72.2,9.0,31.0,40.0,23.0,3.0,9.0,7.0,22.0,65.0,28.0,43.08,43.0,22.0,51.16,22.0,6.0,27.27,21.0,12.0,57.1,9.0,28.0,37.0,14.0,1.0,10.0,5.0,19.0,forward
2025_0421_1634_127,2025-04-21T00:00:00+00:00,Ratiopharm Ulm,127,EWE Baskets Oldenburg,1634,119,92,local,2024-25,0,vD0UUwCk,75.0,42.0,56.0,45.0,28.0,62.22,30.0,14.0,46.67,26.0,21.0,80.8,15.0,19.0,34.0,21.0,4.0,7.0,10.0,23.0,63.0,30.0,47.62,32.0,19.0,59.38,31.0,11.0,35.48,24.0,21.0,87.5,12.0,20.0,32.0,21.0,1.0,18.0,5.0,25.0,forward
2025_0423_10_2745,2025-04-23T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,ALBA Berlin,10,70,69,local,2024-25,0,lhXaefSa,57.0,19.0,33.33,25.0,10.0,40.0,32.0,9.0,28.13,26.0,23.0,88.5,12.0,24.0,36.0,9.0,1.0,8.0,4.0,25.0,54.0,22.0,40.74,31.0,14.0,45.16,23.0,8.0,34.78,31.0,17.0,54.8,15.0,26.0,41.0,15.0,2.0,9.0,3.0,22.0,forward
2025_0425_214_132,2025-04-25T00:00:00+00:00,Bamberg Baskets,132,BG Goettingen,214,92,101,visitante,2024-25,0,zufwTHt2,76.0,31.0,40.79,51.0,22.0,43.14,25.0,9.0,36.0,30.0,21.0,70.0,15.0,30.0,45.0,23.0,1.0,8.0,7.0,26.0,64.0,32.0,50.0,37.0,22.0,59.46,27.0,10.0,37.04,31.0,27.0,87.1,5.0,34.0,39.0,10.0,2.0,11.0,4.0,23.0,forward
2025_0426_40_215,2025-04-26T00:00:00+00:00,MLP Academics Heidelberg,215,Basketball Loewen Braunschweig,40,74,94,visitante,2024-25,0,6HDdYCIs,56.0,21.0,37.5,34.0,16.0,47.06,22.0,5.0,22.73,32.0,27.0,84.4,10.0,26.0,36.0,11.0,4.0,19.0,4.0,28.0,68.0,32.0,47.06,44.0,24.0,54.55,24.0,8.0,33.33,31.0,22.0,71.0,13.0,25.0,38.0,16.0,1.0,11.0,8.0,27.0,forward
2025_0426_19629_41,2025-04-26T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Veolia Towers Hamburg,19629,89,78,local,2024-25,0,nT0OjLY8,78.0,36.0,46.15,49.0,28.0,57.14,29.0,8.0,27.59,19.0,9.0,47.4,17.0,21.0,38.0,16.0,5.0,6.0,14.0,20.0,46.0,24.0,52.17,15.0,9.0,60.0,31.0,15.0,48.39,26.0,15.0,57.7,7.0,30.0,37.0,19.0,2.0,20.0,3.0,25.0,forward
2025_0426_1774_1634,2025-04-26T00:00:00+00:00,EWE Baskets Oldenburg,1634,Rostock Seawolves,1774,92,79,local,2024-25,0,A9ADUUH6,67.0,32.0,47.76,34.0,19.0,55.88,33.0,13.0,39.39,19.0,15.0,78.9,14.0,31.0,45.0,23.0,1.0,17.0,6.0,24.0,57.0,22.0,38.6,28.0,12.0,42.86,29.0,10.0,34.48,30.0,25.0,83.3,6.0,23.0,29.0,13.0,3.0,12.0,11.0,22.0,forward
2025_0426_1510_2745,2025-04-26T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Telekom Baskets Bonn,1510,83,75,local,2024-25,0,rN8LS8nJ,71.0,30.0,42.25,38.0,19.0,50.0,33.0,11.0,33.33,16.0,12.0,75.0,11.0,25.0,36.0,23.0,2.0,9.0,10.0,22.0,62.0,24.0,38.71,31.0,15.0,48.39,31.0,9.0,29.03,23.0,18.0,78.3,15.0,31.0,46.0,15.0,1.0,18.0,5.0,21.0,forward
2025_0426_2457_3361,2025-04-26T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Rasta Vechta,2457,74,75,visitante,2024-25,0,E3huqUWa,64.0,25.0,39.06,28.0,14.0,50.0,36.0,11.0,30.56,16.0,13.0,81.3,10.0,30.0,40.0,20.0,6.0,10.0,3.0,22.0,57.0,22.0,38.6,37.0,16.0,43.24,20.0,6.0,30.0,31.0,25.0,80.6,8.0,30.0,38.0,10.0,1.0,9.0,6.0,20.0,forward
2025_0427_450_219,2025-04-27T00:00:00+00:00,FC Bayern Muenchen Basketball,219,SYNTAINICS MBC Weissenfels,450,90,88,local,2024-25,0,M5D0jCvQ,61.0,29.0,47.54,30.0,17.0,56.67,31.0,12.0,38.71,30.0,22.0,73.3,16.0,14.0,30.0,26.0,1.0,12.0,10.0,22.0,51.0,29.0,56.86,24.0,16.0,66.67,27.0,13.0,48.15,17.0,17.0,100.0,6.0,17.0,23.0,17.0,2.0,17.0,4.0,25.0,forward
2025_0427_10_1791,2025-04-27T00:00:00+00:00,NINERS Chemnitz,1791,ALBA Berlin,10,81,103,visitante,2024-25,0,hl4Wpj2m,60.0,26.0,43.33,20.0,10.0,50.0,40.0,16.0,40.0,17.0,13.0,76.5,9.0,13.0,22.0,21.0,2.0,20.0,7.0,27.0,59.0,35.0,59.32,37.0,25.0,67.57,22.0,10.0,45.45,31.0,23.0,74.2,13.0,24.0,37.0,22.0,1.0,19.0,11.0,24.0,forward
2025_0430_450_10,2025-04-30T00:00:00+00:00,ALBA Berlin,10,SYNTAINICS MBC Weissenfels,450,90,62,local,2024-25,0,MTems81C,68.0,36.0,52.94,47.0,26.0,55.32,21.0,10.0,47.62,11.0,8.0,72.7,15.0,27.0,42.0,24.0,3.0,15.0,9.0,22.0,56.0,20.0,35.71,28.0,11.0,39.29,28.0,9.0,32.14,20.0,13.0,65.0,12.0,19.0,31.0,11.0,6.0,18.0,6.0,20.0,forward
2025_0430_40_1510,2025-04-30T00:00:00+00:00,Telekom Baskets Bonn,1510,Basketball Loewen Braunschweig,40,85,81,local,2024-25,0,GSldunWO,61.0,29.0,47.54,38.0,19.0,50.0,23.0,10.0,43.48,25.0,17.0,68.0,8.0,27.0,35.0,13.0,3.0,13.0,7.0,17.0,68.0,31.0,45.59,37.0,23.0,62.16,31.0,8.0,25.81,17.0,11.0,64.7,10.0,28.0,38.0,16.0,6.0,15.0,8.0,22.0,forward
2025_0430_215_2457,2025-04-30T00:00:00+00:00,Rasta Vechta,2457,MLP Academics Heidelberg,215,78,60,local,2024-25,0,WvP5akHt,60.0,25.0,41.67,36.0,18.0,50.0,24.0,7.0,29.17,29.0,21.0,72.4,14.0,30.0,44.0,9.0,2.0,16.0,5.0,24.0,56.0,20.0,35.71,35.0,18.0,51.43,21.0,2.0,9.52,30.0,18.0,60.0,13.0,22.0,35.0,11.0,5.0,18.0,7.0,27.0,forward
2025_0430_132_19629,2025-04-30T00:00:00+00:00,Veolia Towers Hamburg,19629,Bamberg Baskets,132,93,114,visitante,2024-25,0,S6IEcTog,61.0,29.0,47.54,30.0,16.0,53.33,31.0,13.0,41.94,28.0,22.0,78.6,10.0,20.0,30.0,16.0,4.0,14.0,2.0,25.0,68.0,40.0,58.82,45.0,30.0,66.67,23.0,10.0,43.48,32.0,24.0,75.0,11.0,26.0,37.0,18.0,0.0,9.0,5.0,25.0,forward
2025_0501_41_1791,2025-05-01T00:00:00+00:00,NINERS Chemnitz,1791,MHP Riesen Ludwigsburg,41,104,100,local,2024-25,0,UDNxhPFU,67.0,32.0,47.76,37.0,20.0,54.05,30.0,12.0,40.0,34.0,28.0,82.4,9.0,37.0,46.0,20.0,4.0,13.0,4.0,33.0,82.0,31.0,37.8,51.0,23.0,45.1,31.0,8.0,25.81,46.0,30.0,65.2,21.0,31.0,52.0,15.0,4.0,8.0,6.0,25.0,forward
2025_0501_2745_3361,2025-05-01T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,FITOne Wuerzburg Baskets,2745,70,85,visitante,2024-25,0,8vgmCS0n,55.0,27.0,49.09,31.0,22.0,70.97,24.0,5.0,20.83,15.0,11.0,73.3,6.0,23.0,29.0,15.0,3.0,17.0,5.0,16.0,60.0,28.0,46.67,30.0,10.0,33.33,30.0,18.0,60.0,13.0,11.0,84.6,10.0,23.0,33.0,13.0,3.0,14.0,10.0,20.0,forward
2025_0501_1634_214,2025-05-01T00:00:00+00:00,BG Goettingen,214,EWE Baskets Oldenburg,1634,93,96,visitante,2024-25,0,dnAVgooI,65.0,30.0,46.15,39.0,18.0,46.15,26.0,12.0,46.15,27.0,21.0,77.8,10.0,23.0,33.0,15.0,2.0,17.0,7.0,28.0,70.0,39.0,55.71,55.0,38.0,69.09,15.0,1.0,6.67,22.0,17.0,77.3,9.0,28.0,37.0,21.0,1.0,12.0,9.0,25.0,forward
2025_0503_41_132,2025-05-03T00:00:00+00:00,Bamberg Baskets,132,MHP Riesen Ludwigsburg,41,73,75,visitante,2024-25,0,xKp48p0B,63.0,24.0,38.1,42.0,16.0,38.1,21.0,8.0,38.1,19.0,17.0,89.5,12.0,39.0,51.0,20.0,4.0,16.0,2.0,24.0,77.0,28.0,36.36,50.0,20.0,40.0,27.0,8.0,29.63,26.0,11.0,42.3,18.0,27.0,45.0,19.0,5.0,4.0,11.0,19.0,forward
2025_0503_127_215,2025-05-03T00:00:00+00:00,MLP Academics Heidelberg,215,Ratiopharm Ulm,127,74,90,visitante,2024-25,0,thieA6Vb,68.0,25.0,36.76,36.0,15.0,41.67,32.0,10.0,31.25,18.0,14.0,77.8,17.0,22.0,39.0,13.0,2.0,15.0,6.0,27.0,60.0,31.0,51.67,38.0,25.0,65.79,22.0,6.0,27.27,31.0,22.0,71.0,12.0,28.0,40.0,15.0,4.0,10.0,11.0,23.0,forward
2025_0503_2457_1634,2025-05-03T00:00:00+00:00,EWE Baskets Oldenburg,1634,Rasta Vechta,2457,91,75,local,2024-25,0,rHmC6OUN,61.0,30.0,49.18,41.0,22.0,53.66,20.0,8.0,40.0,30.0,23.0,76.7,14.0,32.0,46.0,17.0,1.0,17.0,7.0,23.0,71.0,28.0,39.44,45.0,23.0,51.11,26.0,5.0,19.23,18.0,14.0,77.8,12.0,20.0,32.0,10.0,2.0,11.0,7.0,26.0,forward
2025_0503_19629_450,2025-05-03T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Veolia Towers Hamburg,19629,102,81,local,2024-25,0,tCmC2FTk,67.0,38.0,56.72,41.0,24.0,58.54,26.0,14.0,53.85,16.0,12.0,75.0,8.0,27.0,35.0,22.0,5.0,11.0,8.0,23.0,63.0,25.0,39.68,32.0,18.0,56.25,31.0,7.0,22.58,30.0,24.0,80.0,14.0,23.0,37.0,16.0,1.0,13.0,6.0,18.0,forward
2025_0504_3361_40,2025-05-04T00:00:00+00:00,Basketball Loewen Braunschweig,40,Fraport Skyliners Frankfurt,3361,79,72,local,2024-25,0,feHUO5ph,56.0,26.0,46.43,32.0,19.0,59.38,24.0,7.0,29.17,30.0,20.0,66.7,16.0,25.0,41.0,16.0,7.0,16.0,8.0,19.0,64.0,24.0,37.5,37.0,13.0,35.14,27.0,11.0,40.74,16.0,13.0,81.3,15.0,20.0,35.0,18.0,1.0,14.0,9.0,25.0,forward
2025_0504_214_219,2025-05-04T00:00:00+00:00,FC Bayern Muenchen Basketball,219,BG Goettingen,214,94,86,local,2024-25,0,jNAwNqF4,63.0,33.0,52.38,30.0,19.0,63.33,33.0,14.0,42.42,26.0,14.0,53.8,6.0,21.0,27.0,22.0,5.0,7.0,11.0,20.0,63.0,27.0,42.86,34.0,16.0,47.06,29.0,11.0,37.93,24.0,21.0,87.5,15.0,29.0,44.0,18.0,0.0,19.0,3.0,25.0,forward
2025_0504_1774_1791,2025-05-04T00:00:00+00:00,NINERS Chemnitz,1791,Rostock Seawolves,1774,108,102,local,2024-25,0,SlPr12ho,73.0,37.0,50.68,45.0,24.0,53.33,28.0,13.0,46.43,30.0,21.0,70.0,9.0,26.0,35.0,25.0,1.0,10.0,7.0,27.0,85.0,38.0,44.71,47.0,24.0,51.06,38.0,14.0,36.84,20.0,12.0,60.0,19.0,31.0,50.0,13.0,4.0,15.0,6.0,28.0,forward
2025_0507_1791_19629,2025-05-07T00:00:00+00:00,Veolia Towers Hamburg,19629,NINERS Chemnitz,1791,88,93,visitante,2024-25,0,YTUObFrL,71.0,34.0,47.89,41.0,28.0,68.29,30.0,6.0,20.0,20.0,14.0,70.0,12.0,27.0,39.0,19.0,0.0,17.0,10.0,21.0,66.0,33.0,50.0,33.0,24.0,72.73,33.0,9.0,27.27,25.0,18.0,72.0,7.0,27.0,34.0,21.0,1.0,15.0,9.0,23.0,forward
2025_0507_450_41,2025-05-07T00:00:00+00:00,MHP Riesen Ludwigsburg,41,SYNTAINICS MBC Weissenfels,450,85,76,local,2024-25,0,Q3RG0yE8,63.0,27.0,42.86,42.0,20.0,47.62,21.0,7.0,33.33,34.0,24.0,70.6,15.0,20.0,35.0,15.0,2.0,7.0,8.0,17.0,61.0,30.0,49.18,38.0,23.0,60.53,23.0,7.0,30.43,12.0,9.0,75.0,11.0,26.0,37.0,18.0,2.0,15.0,5.0,29.0,forward
2025_0507_215_2745,2025-05-07T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,MLP Academics Heidelberg,215,85,102,visitante,2024-25,0,lxiK0gb2,63.0,24.0,38.1,26.0,13.0,50.0,37.0,11.0,29.73,33.0,26.0,78.8,12.0,17.0,29.0,11.0,2.0,7.0,7.0,17.0,68.0,42.0,61.76,39.0,30.0,76.92,29.0,12.0,41.38,8.0,6.0,75.0,11.0,28.0,39.0,20.0,3.0,11.0,4.0,24.0,forward
2025_0508_214_10,2025-05-08T00:00:00+00:00,ALBA Berlin,10,BG Goettingen,214,101,69,local,2024-25,0,6yIBkB57,75.0,38.0,50.67,44.0,26.0,59.09,31.0,12.0,38.71,20.0,13.0,65.0,16.0,32.0,48.0,26.0,6.0,10.0,9.0,20.0,59.0,22.0,37.29,37.0,15.0,40.54,22.0,7.0,31.82,21.0,18.0,85.7,8.0,22.0,30.0,10.0,1.0,19.0,7.0,19.0,forward
2025_0508_219_1510,2025-05-08T00:00:00+00:00,Telekom Baskets Bonn,1510,FC Bayern Muenchen Basketball,219,86,90,visitante,2024-25,0,YsAcDEcE,62.0,32.0,51.61,32.0,21.0,65.63,30.0,11.0,36.67,16.0,11.0,68.8,7.0,27.0,34.0,13.0,2.0,11.0,6.0,22.0,64.0,31.0,48.44,31.0,17.0,54.84,33.0,14.0,42.42,19.0,14.0,73.7,8.0,24.0,32.0,21.0,0.0,9.0,7.0,19.0,forward
2025_0508_40_1774,2025-05-08T00:00:00+00:00,Rostock Seawolves,1774,Basketball Loewen Braunschweig,40,48,67,visitante,2024-25,0,xdQfgg6r,62.0,16.0,25.81,36.0,12.0,33.33,26.0,4.0,15.38,18.0,12.0,66.7,10.0,31.0,41.0,7.0,4.0,15.0,2.0,21.0,64.0,25.0,39.06,40.0,21.0,52.5,24.0,4.0,16.67,25.0,13.0,52.0,12.0,37.0,49.0,13.0,5.0,14.0,4.0,21.0,forward
