game_id,temporada,fecha,equipo_local,equipo_visitante,club_local_id,club_visitante_id,home_pts_avg_5,home_pts_conceded_avg_5,home_win_rate_5,away_pts_avg_5,away_pts_conceded_avg_5,away_win_rate_5,pts_diff_5,win_rate_diff_5,home_pts_avg_10,home_pts_conceded_avg_10,home_win_rate_10,away_pts_avg_10,away_pts_conceded_avg_10,away_win_rate_10,pts_diff_10,win_rate_diff_10,home_win_rate_3,away_win_rate_3,win_rate_diff_3,home_streak_5,away_streak_5,home_pt_diff_avg_5,away_pt_diff_avg_5,pt_diff_diff_5,h2h_home_wins,h2h_total,h2h_home_rate,is_home,target
2023_1028_127_41,2023-24,2023-10-28 00:00:00+00:00,MHP Riesen Ludwigsburg,Ratiopharm Ulm,41,127,83.2,81.8,0.4,93.2,84.0,0.8,-10.0,-0.4,83.4,84.8,0.4,97.2,89.5,0.7,-13.799999999999997,-0.29999999999999993,0.3333333333333333,1.0,-0.6666666666666667,-1.0,3.0,1.4000000000000057,9.200000000000003,-7.799999999999997,4,6,0.6666666666666666,1,1
2023_1028_215_19629,2023-24,2023-10-28 00:00:00+00:00,Veolia Towers Hamburg,MLP Academics Heidelberg,19629,215,76.0,87.8,0.2,89.0,93.8,0.2,-13.0,0.0,77.0,88.4,0.3,90.5,91.5,0.4,-13.5,-0.10000000000000003,0.0,0.3333333333333333,-0.3333333333333333,-3.0,-3.0,-11.799999999999997,-4.799999999999997,-7.0,4,4,1.0,1,1
2023_1028_2457_40,2023-24,2023-10-28 00:00:00+00:00,Basketball Loewen Braunschweig,Rasta Vechta,40,2457,84.2,82.2,0.6,92.6,78.0,0.8,-8.399999999999991,-0.20000000000000007,81.9,80.9,0.5,86.7,85.4,0.5,-4.799999999999997,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,3.0,2.0,14.599999999999994,-12.599999999999994,2,2,1.0,1,0
2023_1029_219_2745,2023-24,2023-10-29 00:00:00+00:00,FITOne Wuerzburg Baskets,FC Bayern Muenchen Basketball,2745,219,76.4,75.0,0.4,85.2,78.6,0.6,-8.799999999999997,-0.19999999999999996,74.7,78.2,0.3,86.0,79.9,0.6,-11.299999999999997,-0.3,0.6666666666666666,0.6666666666666666,0.0,-1.0,1.0,1.4000000000000057,6.6000000000000085,-5.200000000000003,1,6,0.16666666666666666,1,0
2023_1029_1774_447,2023-24,2023-10-29 00:00:00+00:00,Baskets Paderborn,Rostock Seawolves,447,1774,82.0,93.0,0.25,94.0,99.0,0.4,-12.0,-0.15000000000000002,82.0,93.0,0.25,89.3,94.0,0.4,-7.299999999999997,-0.15000000000000002,0.3333333333333333,0.3333333333333333,0.0,-2.0,-1.0,-11.0,-5.0,-6.0,0,0,0.5,1,0
2023_1029_1510_2315,2023-24,2023-10-29 00:00:00+00:00,Merlins Crailsheim,Telekom Baskets Bonn,2315,1510,79.0,95.4,0.2,86.2,82.8,0.6,-7.200000000000003,-0.39999999999999997,80.0,89.3,0.3,89.2,77.8,0.8,-9.200000000000003,-0.5,0.0,0.6666666666666666,-0.6666666666666666,-3.0,1.0,-16.400000000000006,3.4000000000000057,-19.80000000000001,3,6,0.5,1,0
2023_1030_214_10,2023-24,2023-10-30 00:00:00+00:00,ALBA Berlin,BG Goettingen,10,214,93.8,81.6,0.8,79.6,87.8,0.4,14.200000000000003,0.4,90.9,79.1,0.8,81.0,84.7,0.5,9.900000000000006,0.30000000000000004,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-1.0,12.200000000000003,-8.200000000000003,20.400000000000006,4,6,0.6666666666666666,1,1
2023_1103_19629_2457,2023-24,2023-11-03 00:00:00+00:00,Rasta Vechta,Veolia Towers Hamburg,2457,19629,93.0,83.6,0.8,78.0,84.8,0.4,15.0,0.4,88.8,84.0,0.6,79.5,87.4,0.4,9.299999999999997,0.19999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-1.0,9.400000000000006,-6.799999999999997,16.200000000000003,0,2,0.0,1,0
2023_1104_450_214,2023-24,2023-11-04 00:00:00+00:00,BG Goettingen,SYNTAINICS MBC Weissenfels,214,450,78.4,95.6,0.2,77.6,89.8,0.0,0.8000000000000114,0.2,80.0,88.1,0.4,85.4,96.1,0.1,-5.400000000000006,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,-3.0,-5.0,-17.19999999999999,-12.200000000000003,-4.999999999999986,4,6,0.6666666666666666,1,0
2023_1104_2315_1634,2023-24,2023-11-04 00:00:00+00:00,EWE Baskets Oldenburg,Merlins Crailsheim,1634,2315,88.2,82.6,0.8,78.8,97.6,0.2,9.400000000000006,0.6000000000000001,91.2,83.5,0.8,78.3,89.7,0.3,12.900000000000006,0.5,1.0,0.0,1.0,3.0,-3.0,5.6000000000000085,-18.799999999999997,24.400000000000006,3,6,0.5,1,1
2023_1104_2745_1791,2023-24,2023-11-04 00:00:00+00:00,NINERS Chemnitz,FITOne Wuerzburg Baskets,1791,2745,86.2,75.6,0.8,73.8,75.2,0.4,12.400000000000006,0.4,85.1,77.2,0.8,76.2,80.2,0.3,8.899999999999991,0.5,1.0,0.3333333333333333,0.6666666666666667,3.0,-1.0,10.600000000000009,-1.4000000000000057,12.000000000000014,2,6,0.3333333333333333,1,1
2023_1105_127_1510,2023-24,2023-11-05 00:00:00+00:00,Telekom Baskets Bonn,Ratiopharm Ulm,1510,127,87.2,79.8,0.6,90.6,86.8,0.8,-3.3999999999999915,-0.20000000000000007,89.1,77.2,0.8,95.6,90.2,0.7,-6.5,0.10000000000000009,1.0,0.6666666666666666,0.33333333333333337,1.0,3.0,7.400000000000006,3.799999999999997,3.6000000000000085,4,6,0.6666666666666666,1,0
2023_1105_215_132,2023-24,2023-11-05 00:00:00+00:00,Bamberg Baskets,MLP Academics Heidelberg,132,215,91.0,98.8,0.4,88.8,95.2,0.2,2.200000000000003,0.2,87.0,94.7,0.3,89.2,91.3,0.4,-2.200000000000003,-0.10000000000000003,0.3333333333333333,0.3333333333333333,0.0,-1.0,-3.0,-7.799999999999997,-6.400000000000006,-1.3999999999999915,3,4,0.75,1,1
2023_1105_41_1774,2023-24,2023-11-05 00:00:00+00:00,Rostock Seawolves,MHP Riesen Ludwigsburg,1774,41,98.4,96.4,0.6,85.8,80.0,0.4,12.600000000000009,0.19999999999999996,92.6,96.5,0.5,86.0,83.7,0.5,6.599999999999994,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,-1.0,2.0,5.799999999999997,-3.799999999999997,2,2,1.0,1,0
2023_1105_40_219,2023-24,2023-11-05 00:00:00+00:00,FC Bayern Muenchen Basketball,Basketball Loewen Braunschweig,219,40,87.4,73.8,0.8,84.6,86.0,0.4,2.8000000000000114,0.4,85.2,77.4,0.6,83.1,82.1,0.5,2.1000000000000085,0.09999999999999998,1.0,0.0,1.0,3.0,-1.0,13.600000000000009,-1.4000000000000057,15.000000000000014,5,6,0.8333333333333334,1,0
2023_1106_447_10,2023-24,2023-11-06 00:00:00+00:00,ALBA Berlin,Baskets Paderborn,10,447,100.0,82.6,0.8,86.2,96.0,0.2,13.799999999999997,0.6000000000000001,94.0,80.5,0.8,86.2,96.0,0.2,7.799999999999997,0.6000000000000001,0.6666666666666666,0.0,0.6666666666666666,3.0,-3.0,17.400000000000006,-9.799999999999997,27.200000000000003,0,0,0.5,1,1
2023_1110_1774_450,2023-24,2023-11-10 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Rostock Seawolves,450,1774,79.6,88.4,0.2,95.4,98.2,0.4,-15.800000000000011,-0.2,85.1,94.6,0.2,90.9,97.6,0.4,-5.800000000000011,-0.2,0.3333333333333333,0.3333333333333333,0.0,-3.0,-1.0,-8.800000000000011,-2.799999999999997,-6.000000000000014,1,2,0.5,1,1
2023_1111_214_19629,2023-24,2023-11-11 00:00:00+00:00,Veolia Towers Hamburg,BG Goettingen,19629,214,77.6,85.2,0.4,84.2,96.0,0.2,-6.6000000000000085,0.2,79.0,86.9,0.4,80.4,88.4,0.4,-1.4000000000000057,0.0,0.6666666666666666,0.0,0.6666666666666666,-1.0,-3.0,-7.6000000000000085,-11.799999999999997,4.199999999999989,4,6,0.6666666666666666,1,1
2023_1111_1634_127,2023-24,2023-11-11 00:00:00+00:00,Ratiopharm Ulm,EWE Baskets Oldenburg,127,1634,93.6,87.2,0.8,90.8,77.0,1.0,2.799999999999997,-0.19999999999999996,96.4,90.5,0.7,90.7,80.3,0.8,5.700000000000003,-0.10000000000000009,0.6666666666666666,1.0,-0.33333333333333337,3.0,5.0,6.3999999999999915,13.799999999999997,-7.400000000000006,4,6,0.6666666666666666,1,1
2023_1111_215_2745,2023-24,2023-11-11 00:00:00+00:00,FITOne Wuerzburg Baskets,MLP Academics Heidelberg,2745,215,72.8,73.8,0.4,90.6,99.0,0.2,-17.799999999999997,0.2,74.4,78.7,0.2,90.8,93.1,0.4,-16.39999999999999,-0.2,0.3333333333333333,0.3333333333333333,0.0,-1.0,-3.0,-1.0,-8.400000000000006,7.400000000000006,2,4,0.5,1,1
2023_1111_2457_2315,2023-24,2023-11-11 00:00:00+00:00,Merlins Crailsheim,Rasta Vechta,2315,2457,74.4,101.2,0.0,89.0,84.8,0.6,-14.599999999999994,-0.6,77.7,91.8,0.3,88.8,82.7,0.6,-11.099999999999994,-0.3,0.0,0.3333333333333333,-0.3333333333333333,-5.0,1.0,-26.799999999999997,4.200000000000003,-31.0,2,2,1.0,1,0
2023_1112_10_40,2023-24,2023-11-12 00:00:00+00:00,Basketball Loewen Braunschweig,ALBA Berlin,40,10,83.0,85.0,0.4,101.4,82.6,0.8,-18.400000000000006,-0.4,83.5,82.2,0.6,95.2,80.8,0.8,-11.700000000000003,-0.20000000000000007,0.3333333333333333,1.0,-0.6666666666666667,-1.0,3.0,-2.0,18.80000000000001,-20.80000000000001,1,5,0.2,1,0
2023_1112_132_41,2023-24,2023-11-12 00:00:00+00:00,MHP Riesen Ludwigsburg,Bamberg Baskets,41,132,87.6,77.0,0.6,88.8,95.6,0.4,-1.2000000000000028,0.19999999999999996,87.6,82.7,0.6,89.8,96.4,0.3,-2.200000000000003,0.3,0.6666666666666666,0.6666666666666666,0.0,1.0,-1.0,10.599999999999994,-6.799999999999997,17.39999999999999,4,6,0.6666666666666666,1,1
2023_1112_1510_219,2023-24,2023-11-12 00:00:00+00:00,FC Bayern Muenchen Basketball,Telekom Baskets Bonn,219,1510,84.4,73.0,0.6,88.8,84.0,0.6,-4.3999999999999915,0.0,85.5,78.8,0.5,89.4,80.0,0.7,-3.9000000000000057,-0.19999999999999996,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,11.400000000000006,4.799999999999997,6.6000000000000085,3,6,0.5,1,0
2023_1112_447_1791,2023-24,2023-11-12 00:00:00+00:00,NINERS Chemnitz,Baskets Paderborn,1791,447,83.2,71.2,1.0,85.6,95.6,0.2,-2.3999999999999915,0.8,82.9,75.4,0.8,85.33333333333333,96.16666666666667,0.16666666666666666,-2.433333333333323,0.6333333333333334,1.0,0.0,1.0,5.0,-3.0,12.0,-10.0,22.0,0,0,0.5,1,1
2023_1117_1791_1774,2023-24,2023-11-17 00:00:00+00:00,Rostock Seawolves,NINERS Chemnitz,1774,1791,96.2,100.6,0.4,82.6,69.0,1.0,13.600000000000009,-0.6,91.5,96.9,0.4,85.4,75.4,0.8,6.099999999999994,-0.4,0.3333333333333333,1.0,-0.6666666666666667,-1.0,5.0,-4.3999999999999915,13.599999999999994,-17.999999999999986,1,2,0.5,1,0
2023_1118_40_447,2023-24,2023-11-18 00:00:00+00:00,Baskets Paderborn,Basketball Loewen Braunschweig,447,40,81.6,101.6,0.0,78.8,88.0,0.2,2.799999999999997,-0.2,82.85714285714286,97.57142857142857,0.14285714285714285,81.3,84.3,0.5,1.557142857142864,-0.35714285714285715,0.0,0.3333333333333333,-0.3333333333333333,-5.0,-3.0,-20.0,-9.200000000000003,-10.799999999999997,0,0,0.5,1,1
2023_1118_19629_132,2023-24,2023-11-18 00:00:00+00:00,Bamberg Baskets,Veolia Towers Hamburg,132,19629,91.0,95.8,0.4,90.6,91.2,0.6,0.4000000000000057,-0.19999999999999996,91.6,99.3,0.3,83.3,86.4,0.5,8.299999999999997,-0.2,0.3333333333333333,1.0,-0.6666666666666667,-1.0,1.0,-4.799999999999997,-0.6000000000000085,-4.199999999999989,3,6,0.5,1,0
2023_1118_1634_2457,2023-24,2023-11-18 00:00:00+00:00,Rasta Vechta,EWE Baskets Oldenburg,2457,1634,91.4,80.6,0.6,94.2,83.2,0.8,-2.799999999999997,-0.20000000000000007,90.3,80.3,0.7,91.7,80.4,0.8,-1.4000000000000057,-0.10000000000000009,0.6666666666666666,0.6666666666666666,0.0,1.0,3.0,10.800000000000011,11.0,-0.19999999999998863,0,2,0.0,1,1
2023_1119_219_41,2023-24,2023-11-19 00:00:00+00:00,MHP Riesen Ludwigsburg,FC Bayern Muenchen Basketball,41,219,92.2,77.6,0.8,87.6,75.2,0.6,4.6000000000000085,0.20000000000000007,89.7,83.9,0.6,83.0,80.0,0.4,6.700000000000003,0.19999999999999996,1.0,0.3333333333333333,0.6666666666666667,3.0,1.0,14.600000000000009,12.399999999999991,2.200000000000017,2,6,0.3333333333333333,1,0
2023_1119_214_1510,2023-24,2023-11-19 00:00:00+00:00,Telekom Baskets Bonn,BG Goettingen,1510,214,91.2,83.0,0.8,91.4,103.0,0.2,-0.20000000000000284,0.6000000000000001,89.3,80.5,0.7,84.2,92.8,0.3,5.099999999999994,0.39999999999999997,0.6666666666666666,0.0,0.6666666666666666,3.0,-3.0,8.200000000000003,-11.599999999999994,19.799999999999997,4,6,0.6666666666666666,1,1
2023_1119_10_450,2023-24,2023-11-19 00:00:00+00:00,SYNTAINICS MBC Weissenfels,ALBA Berlin,450,10,83.6,88.4,0.4,97.8,80.4,0.8,-14.200000000000003,-0.4,85.7,92.2,0.3,94.0,79.3,0.8,-8.299999999999997,-0.5,0.6666666666666666,1.0,-0.33333333333333337,-1.0,3.0,-4.800000000000011,17.39999999999999,-22.200000000000003,0,6,0.0,1,1
2023_1119_2745_127,2023-24,2023-11-19 00:00:00+00:00,Ratiopharm Ulm,FITOne Wuerzburg Baskets,127,2745,93.4,89.2,0.8,72.6,73.0,0.4,20.80000000000001,0.4,98.3,90.8,0.8,75.3,75.9,0.3,23.0,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-1.0,4.200000000000003,-0.4000000000000057,4.6000000000000085,5,6,0.8333333333333334,1,1
2023_1120_2315_215,2023-24,2023-11-20 00:00:00+00:00,MLP Academics Heidelberg,Merlins Crailsheim,215,2315,78.8,92.0,0.2,71.0,98.4,0.0,7.799999999999997,0.2,86.0,92.2,0.3,76.9,93.7,0.3,9.099999999999994,0.0,0.0,0.0,0.0,-3.0,-5.0,-13.200000000000003,-27.400000000000006,14.200000000000003,2,4,0.5,1,1
2023_1124_1791_19629,2023-24,2023-11-24 00:00:00+00:00,Veolia Towers Hamburg,NINERS Chemnitz,19629,1791,93.6,91.2,0.8,82.4,67.8,1.0,11.199999999999989,-0.19999999999999996,85.0,88.8,0.5,85.2,74.9,0.8,-0.20000000000000284,-0.30000000000000004,1.0,1.0,0.0,3.0,5.0,2.3999999999999915,14.600000000000009,-12.200000000000017,1,6,0.16666666666666666,1,0
2023_1125_132_40,2023-24,2023-11-25 00:00:00+00:00,Basketball Loewen Braunschweig,Bamberg Baskets,40,132,80.0,89.2,0.2,93.2,92.8,0.4,-13.200000000000003,-0.2,82.2,84.6,0.5,91.1,98.3,0.3,-8.899999999999991,0.2,0.3333333333333333,0.3333333333333333,0.0,-3.0,-1.0,-9.200000000000003,0.4000000000000057,-9.600000000000009,3,6,0.5,1,0
2023_1125_127_2315,2023-24,2023-11-25 00:00:00+00:00,Merlins Crailsheim,Ratiopharm Ulm,2315,127,67.4,95.0,0.0,91.0,88.2,0.8,-23.599999999999994,-0.8,75.4,93.8,0.2,94.3,86.9,0.8,-18.89999999999999,-0.6000000000000001,0.0,1.0,-1.0,-5.0,3.0,-27.599999999999994,2.799999999999997,-30.39999999999999,2,6,0.3333333333333333,1,0
2023_1125_1774_214,2023-24,2023-11-25 00:00:00+00:00,BG Goettingen,Rostock Seawolves,214,1774,84.8,102.4,0.0,86.8,95.0,0.2,-2.0,-0.2,85.1,94.8,0.3,91.4,94.6,0.4,-6.300000000000011,-0.10000000000000003,0.0,0.0,0.0,-5.0,-3.0,-17.60000000000001,-8.200000000000003,-9.400000000000006,0,2,0.0,1,0
2023_1126_1510_215,2023-24,2023-11-26 00:00:00+00:00,MLP Academics Heidelberg,Telekom Baskets Bonn,215,1510,80.8,90.8,0.4,91.4,83.8,0.8,-10.600000000000009,-0.4,84.4,91.7,0.3,89.9,82.2,0.7,-5.5,-0.39999999999999997,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,3.0,-10.0,7.6000000000000085,-17.60000000000001,0,4,0.0,1,0
2023_1126_41_10,2023-24,2023-11-26 00:00:00+00:00,ALBA Berlin,MHP Riesen Ludwigsburg,10,41,95.2,82.0,0.8,93.4,84.0,0.6,1.7999999999999972,0.20000000000000007,93.8,81.7,0.8,87.7,83.1,0.5,6.099999999999994,0.30000000000000004,0.6666666666666666,0.6666666666666666,0.0,3.0,1.0,13.200000000000003,9.400000000000006,3.799999999999997,3,6,0.5,1,0
2023_1126_447_1634,2023-24,2023-11-26 00:00:00+00:00,EWE Baskets Oldenburg,Baskets Paderborn,1634,447,89.2,83.6,0.6,85.6,98.4,0.2,3.6000000000000085,0.39999999999999997,89.1,80.9,0.7,84.0,96.25,0.25,5.099999999999994,0.44999999999999996,0.3333333333333333,0.3333333333333333,0.0,1.0,-3.0,5.6000000000000085,-12.800000000000011,18.40000000000002,0,0,0.5,1,0
2023_1126_2457_219,2023-24,2023-11-26 00:00:00+00:00,FC Bayern Muenchen Basketball,Rasta Vechta,219,2457,88.0,76.2,0.6,87.8,79.6,0.6,0.20000000000000284,0.0,84.7,80.1,0.5,90.6,77.0,0.8,-5.8999999999999915,-0.30000000000000004,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,1.0,11.799999999999997,8.200000000000003,3.5999999999999943,2,2,1.0,1,1
2023_1127_450_2745,2023-24,2023-11-27 00:00:00+00:00,FITOne Wuerzburg Baskets,SYNTAINICS MBC Weissenfels,2745,450,77.2,75.0,0.4,90.6,83.4,0.6,-13.399999999999991,-0.19999999999999996,75.8,76.6,0.3,84.3,86.9,0.4,-8.5,-0.10000000000000003,0.3333333333333333,1.0,-0.6666666666666667,-1.0,1.0,2.200000000000003,7.199999999999989,-4.999999999999986,1,6,0.16666666666666666,1,1
2023_1128_132_1774,2023-24,2023-11-28 00:00:00+00:00,Rostock Seawolves,Bamberg Baskets,1774,132,88.2,94.6,0.4,92.8,91.2,0.4,-4.599999999999994,0.0,91.1,96.8,0.4,91.1,96.0,0.4,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-1.0,-1.0,-6.3999999999999915,1.5999999999999943,-7.999999999999986,1,2,0.5,1,0
2023_1128_214_41,2023-24,2023-11-28 00:00:00+00:00,MHP Riesen Ludwigsburg,BG Goettingen,41,214,93.6,81.6,0.8,90.6,106.2,0.0,3.0,0.8,88.4,81.7,0.6,85.1,97.0,0.2,3.3000000000000114,0.39999999999999997,0.6666666666666666,0.0,0.6666666666666666,3.0,-5.0,12.0,-15.600000000000009,27.60000000000001,4,6,0.6666666666666666,1,1
2023_1201_2745_2457,2023-24,2023-12-01 00:00:00+00:00,Rasta Vechta,FITOne Wuerzburg Baskets,2457,2745,88.0,77.0,0.6,78.0,74.2,0.4,10.0,0.19999999999999996,90.3,77.5,0.7,77.2,74.6,0.4,13.099999999999994,0.29999999999999993,0.6666666666666666,0.6666666666666666,0.0,1.0,-1.0,11.0,3.799999999999997,7.200000000000003,1,2,0.5,1,0
2023_1202_214_132,2023-24,2023-12-02 00:00:00+00:00,Bamberg Baskets,BG Goettingen,132,214,94.8,89.4,0.6,90.4,104.2,0.0,4.3999999999999915,0.6,92.9,94.1,0.5,84.4,99.9,0.1,8.5,0.4,0.6666666666666666,0.0,0.6666666666666666,1.0,-5.0,5.3999999999999915,-13.799999999999997,19.19999999999999,3,6,0.5,1,0
2023_1202_450_19629,2023-24,2023-12-02 00:00:00+00:00,Veolia Towers Hamburg,SYNTAINICS MBC Weissenfels,19629,450,95.4,91.6,0.8,87.8,82.2,0.6,7.6000000000000085,0.20000000000000007,85.7,89.7,0.5,84.1,85.5,0.4,1.6000000000000085,0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,3.0,1.0,3.8000000000000114,5.599999999999994,-1.799999999999983,5,6,0.8333333333333334,1,1
2023_1202_2315_447,2023-24,2023-12-02 00:00:00+00:00,Baskets Paderborn,Merlins Crailsheim,447,2315,87.4,96.4,0.4,72.4,94.4,0.0,15.0,0.4,85.0,94.88888888888889,0.3333333333333333,75.7,94.9,0.1,9.299999999999997,0.2333333333333333,0.6666666666666666,0.0,0.6666666666666666,-1.0,-5.0,-9.0,-22.0,13.0,0,0,0.5,1,0
2023_1202_215_41,2023-24,2023-12-02 00:00:00+00:00,MHP Riesen Ludwigsburg,MLP Academics Heidelberg,41,215,94.6,82.8,0.8,75.8,92.4,0.2,18.799999999999997,0.6000000000000001,90.2,81.4,0.6,82.4,93.1,0.2,7.799999999999997,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-3.0,11.799999999999997,-16.60000000000001,28.400000000000006,2,3,0.6666666666666666,1,1
2023_1203_40_1510,2023-24,2023-12-03 00:00:00+00:00,Telekom Baskets Bonn,Basketball Loewen Braunschweig,1510,40,91.6,80.4,0.8,80.4,90.8,0.2,11.199999999999989,0.6000000000000001,88.9,81.6,0.7,82.3,86.5,0.4,6.6000000000000085,0.29999999999999993,1.0,0.0,1.0,3.0,-3.0,11.199999999999989,-10.399999999999991,21.59999999999998,5,6,0.8333333333333334,1,1
2023_1203_127_1774,2023-24,2023-12-03 00:00:00+00:00,Rostock Seawolves,Ratiopharm Ulm,1774,127,83.2,92.6,0.2,91.0,90.0,0.8,-7.799999999999997,-0.6000000000000001,90.8,94.5,0.4,92.1,87.0,0.8,-1.2999999999999972,-0.4,0.3333333333333333,1.0,-0.6666666666666667,-3.0,3.0,-9.399999999999991,1.0,-10.399999999999991,1,2,0.5,1,1
2023_1203_1634_1791,2023-24,2023-12-03 00:00:00+00:00,NINERS Chemnitz,EWE Baskets Oldenburg,1791,1634,86.2,72.6,1.0,87.2,84.4,0.4,-1.0,0.6,86.9,75.0,0.9,87.3,82.8,0.6,-0.3999999999999915,0.30000000000000004,1.0,0.0,1.0,5.0,-1.0,13.600000000000009,2.799999999999997,10.800000000000011,1,6,0.16666666666666666,1,1
2023_1213_1510_40,2023-24,2023-12-13 00:00:00+00:00,Basketball Loewen Braunschweig,Telekom Baskets Bonn,40,1510,81.2,91.8,0.2,94.0,85.6,0.8,-12.799999999999997,-0.6000000000000001,82.9,88.9,0.3,90.6,82.7,0.7,-7.699999999999989,-0.39999999999999997,0.0,1.0,-1.0,-3.0,3.0,-10.599999999999994,8.400000000000006,-19.0,1,7,0.14285714285714285,1,1
2023_1215_19629_447,2023-24,2023-12-15 00:00:00+00:00,Baskets Paderborn,Veolia Towers Hamburg,447,19629,83.6,92.2,0.4,95.0,93.2,0.8,-11.400000000000006,-0.4,84.9,94.1,0.3,86.5,89.0,0.6,-1.5999999999999943,-0.3,0.6666666666666666,0.6666666666666666,0.0,-1.0,3.0,-8.600000000000009,1.7999999999999972,-10.400000000000006,0,0,0.5,1,0
2023_1216_2745_1510,2023-24,2023-12-16 00:00:00+00:00,Telekom Baskets Bonn,FITOne Wuerzburg Baskets,1510,2745,91.8,80.6,0.8,82.6,71.8,0.6,9.200000000000003,0.20000000000000007,90.3,82.3,0.7,78.2,73.5,0.5,12.099999999999994,0.19999999999999996,0.6666666666666666,0.6666666666666666,0.0,3.0,1.0,11.200000000000003,10.799999999999997,0.4000000000000057,4,6,0.6666666666666666,1,0
2023_1216_1791_215,2023-24,2023-12-16 00:00:00+00:00,MLP Academics Heidelberg,NINERS Chemnitz,215,1791,75.6,89.8,0.2,87.2,71.2,1.0,-11.600000000000009,-0.8,82.2,92.5,0.2,86.7,73.4,0.9,-4.5,-0.7,0.3333333333333333,1.0,-0.6666666666666667,-3.0,5.0,-14.200000000000003,16.0,-30.200000000000003,0,4,0.0,1,0
2023_1216_214_2457,2023-24,2023-12-16 00:00:00+00:00,Rasta Vechta,BG Goettingen,2457,214,83.6,76.4,0.4,91.0,101.8,0.2,-7.400000000000006,0.2,88.3,80.0,0.6,87.6,98.9,0.2,0.7000000000000028,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.0,-1.0,-3.0,7.199999999999989,-10.799999999999997,17.999999999999986,1,2,0.5,1,1
2023_1217_41_450,2023-24,2023-12-17 00:00:00+00:00,SYNTAINICS MBC Weissenfels,MHP Riesen Ludwigsburg,450,41,91.0,84.6,0.6,90.4,81.8,0.8,0.5999999999999943,-0.20000000000000007,84.3,87.2,0.3,89.0,79.4,0.7,-4.700000000000003,-0.39999999999999997,0.3333333333333333,1.0,-0.6666666666666667,1.0,3.0,6.400000000000006,8.600000000000009,-2.200000000000003,1,6,0.16666666666666666,1,1
2023_1217_1774_40,2023-24,2023-12-17 00:00:00+00:00,Basketball Loewen Braunschweig,Rostock Seawolves,40,1774,80.6,90.8,0.2,89.2,91.2,0.4,-8.600000000000009,-0.2,81.8,87.9,0.3,92.3,94.7,0.4,-10.5,-0.10000000000000003,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,-1.0,-10.200000000000003,-2.0,-8.200000000000003,0,2,0.0,1,0
2023_1217_219_127,2023-24,2023-12-17 00:00:00+00:00,Ratiopharm Ulm,FC Bayern Muenchen Basketball,127,219,94.8,91.6,0.8,85.6,80.0,0.6,9.200000000000003,0.20000000000000007,92.7,89.2,0.8,85.4,79.3,0.6,7.299999999999997,0.20000000000000007,0.6666666666666666,0.6666666666666666,0.0,3.0,1.0,3.200000000000003,5.599999999999994,-2.3999999999999915,2,6,0.3333333333333333,1,0
2023_1217_1634_10,2023-24,2023-12-17 00:00:00+00:00,ALBA Berlin,EWE Baskets Oldenburg,10,1634,91.4,83.4,0.6,80.4,83.6,0.2,11.0,0.39999999999999997,92.6,82.5,0.7,84.3,83.1,0.5,8.299999999999997,0.19999999999999996,0.3333333333333333,0.0,0.3333333333333333,1.0,-3.0,8.0,-3.1999999999999886,11.199999999999989,5,6,0.8333333333333334,1,1
2023_1218_132_2315,2023-24,2023-12-18 00:00:00+00:00,Merlins Crailsheim,Bamberg Baskets,2315,132,76.2,93.2,0.2,90.0,89.8,0.4,-13.799999999999997,-0.2,77.5,95.4,0.2,89.4,92.7,0.4,-11.900000000000006,-0.2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,-1.0,-17.0,0.20000000000000284,-17.200000000000003,5,6,0.8333333333333334,1,0
2023_1220_2457_1791,2023-24,2023-12-20 00:00:00+00:00,NINERS Chemnitz,Rasta Vechta,1791,2457,91.8,71.4,1.0,85.4,76.6,0.6,6.3999999999999915,0.4,87.5,71.3,1.0,87.2,80.7,0.6,0.29999999999999716,0.4,1.0,0.3333333333333333,0.6666666666666667,5.0,1.0,20.39999999999999,8.800000000000011,11.59999999999998,1,2,0.5,1,1
